ID,TYPE,NAME,ADDR,TELP,ADMR
1482,社區發展協會,長潭社區發展協會,基隆市北寧路369巷14號2樓,24699031,基隆市
1483,社區發展協會,砂子社區發展協會,基隆市八斗街6之2號,'24692025
24692389',基隆市
1484,社區發展協會,八斗社區發展協會,基隆市八斗街92之1號,'24691060
0928147951',基隆市
1485,社區發展協會,碧砂社區發展協會,基隆市中正區北寧路346號3樓,'24692155
0933930613',基隆市
1486,社區發展協會,新豐社區發展協會,基隆市新豐街300號4樓,'02-24695679
0935218016',基隆市
1487,社區發展協會,海濱社區發展協會,基隆市北寧路31巷14號,02-24631151,基隆市
1488,社區發展協會,正濱社區發展協會,基隆市中正路517號,'02-24627683
0930585756',基隆市
1489,社區發展協會,中正社區發展協會,基隆市中正路656巷32號,'24623677
0952579582',基隆市
1490,社區發展協會,社寮社區發展協會,基隆市和一路86號2樓,'24635777
0919918896',基隆市
1491,社區發展協會,平寮社區發展協會,基隆市和一路186號,24633931,基隆市
1492,社區發展協會,建國社區發展協會,基隆市祥豐街177巷167號,'02-24625956
0935519681',基隆市
1493,社區發展協會,砂灣社區發展協會,基隆市祥豐街68巷147號,'02-24624115
0933931336',基隆市
1494,社區發展協會,真砂社區發展協會,基隆市祥豐街8號,'02-24628773
0932-016566',基隆市
1495,社區發展協會,正砂社區發展協會,基隆市中正路179號3樓,'24620698
0939086368',基隆市
1496,社區發展協會,入船社區發展協會,基隆市中船路112巷46號4樓,'02-24262962
0936670243',基隆市
1497,社區發展協會,中船社區發展協會,基隆市中船路7巷3號,'02-24250510
0932074887',基隆市
1498,社區發展協會,正船社區發展協會,基隆市中船路5巷54號,'24284906
0927470425',基隆市
1499,社區發展協會,正義社區發展協會,基隆市正義路30巷32號2樓,'0953962215
24233465',基隆市
1500,社區發展協會,和憲社區發展協會,基隆市和一路8號,'02-24624317
0932260123',基隆市
1501,社區發展協會,中濱社區發展協會,基隆市武昌街104巷30號,'02-24627780
0936208584',基隆市
1502,社區發展協會,新富社區發展協會,基隆市新豐街303巷12弄36號,'02-24693846
0970887486',基隆市
1503,社區發展協會,仁壽社區發展協會,基隆市信一路141巷21號,24243527,基隆市
1504,社區發展協會,仁義社區發展協會,基隆市義五路4號2樓,'24225307
24238808',基隆市
1505,社區發展協會,義昭社區發展協會,基隆市信一路65巷7號,24233696,基隆市
1506,社區發展協會,義幸社區發展協會,基隆市信二路174巷97號,24242289,基隆市
1507,社區發展協會,義民社區發展協會,基隆市信二路70號,'24227264
0932072043',基隆市
1508,社區發展協會,義和社區發展協會,基隆市信二路36巷26號,'24268694
0928813170',基隆市
1509,社區發展協會,智慧社區發展協會,基隆市仁一路27號9樓,'0930106220
24261834',基隆市
1510,社區發展協會,智誠社區發展協會,基隆市月眉路92巷10號,'24653893
0910140893',基隆市
1511,社區發展協會,禮儀社區發展協會,基隆市東明路62巷12-2號3樓,0937184033,基隆市
1512,社區發展協會,禮東社區發展協會,基隆市東明路39巷12號2樓,24659320,基隆市
1513,社區發展協會,信綠社區發展協會,基隆市東信路310巷15號,'24658689
0932072789',基隆市
1514,社區發展協會,東信社區發展協會,基隆市東信路180巷64號,'24656805
0915130953',基隆市
1515,社區發展協會,東安社區發展協會,基隆市培德路131號,'24653573
0910280590',基隆市
1516,社區發展協會,東光社區發展協會,基隆市東信路93號,'24655631
24659378
0922788040',基隆市
1517,社區發展協會,孝深社區發展協會,基隆市深澳坑路109巷1-7號,'24653651
0910295918',基隆市
1518,社區發展協會,孝岡社區發展協會,基隆市深澳坑路125巷64號,'0939129356
24660798',基隆市
1519,社區發展協會,孝賢社區發展協會,基隆市教孝街2號6樓,'24659301
0933766632',基隆市
1520,社區發展協會,孝忠社區發展協會,基隆市教忠街168巷11-1號2樓,'0932083748
24654169',基隆市
1521,社區發展協會,東明社區發展協會,基隆市東光路4-10號,'0910140815
24651989',基隆市
1522,社區發展協會,誠仁社區發展協會,基隆市南榮路151巷31弄12號,'02-24231665
0913197286',基隆市
1523,社區發展協會,花崗社區發展協會,基隆市仁一路133號4樓,'02-24292507
0935-910370',基隆市
1524,社區發展協會,林泉社區發展協會,基隆市復興街73巷1之1號,'0932163367
2426-0055',基隆市
1525,社區發展協會,忠勇社區發展協會,基隆市愛五路6巷19弄22之3號,'02-24266955
0933933741',基隆市
1526,社區發展協會,玉田社區發展協會,基隆市愛四路10巷39號,'02-24238403
02-24225577
0973289905',基隆市
1527,社區發展協會,英仁社區發展協會,基隆市南榮路463巷39號,24232231,基隆市
1528,社區發展協會,虹橋社區發展協會,基隆市劉銘傳路63巷18之2號,'02-24241846
0936085058',基隆市
1529,社區發展協會,和明社區發展協會,基隆市仁一路295-23號6樓,02-24233529,基隆市
1530,社區發展協會,文安社區發展協會,基隆市崇安街36巷22號,'02-24262020
0910280339',基隆市
1531,社區發展協會,吉仁社區發展協會,基隆市南新街16之1號,'24259001
0933930782',基隆市
1532,社區發展協會,育仁社區發展協會,基隆市南榮路319巷13號,02-24233279,基隆市
1533,社區發展協會,崇文社區發展協會,基隆市南榮路24號15樓之3,0930768703,基隆市
1534,社區發展協會,曲水社區發展協會,基隆市龍安街168號,02-24229879,基隆市
1535,社區發展協會,福仁社區發展協會,基隆市南榮路117巷5號5樓,'02-24234750
0937868639',基隆市
1536,社區發展協會,光華社區發展協會,基隆市華一街13號,'02-24319711
0937052319',基隆市
1537,社區發展協會,書院社區發展協會,基隆市獅球路44巷124之1號,'0935142030
24324506',基隆市
1538,社區發展協會,水錦社區發展協會,基隆市劉銘傳路42號,'24223632
0935098080',基隆市
1539,社區發展協會,文昌社區發展協會,基隆市孝三路65巷18號,'02-24238780
0922018780',基隆市
1540,社區發展協會,德厚社區發展協會,基隆市龍安街198巷23號,'02-24590526
0932218021',基隆市
1541,社區發展協會,仁德社區發展協會,基隆市愛三路71號7樓,'02-24247417
0926338396',基隆市
